,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,commonStock,capitalStock,retainedEarnings,otherLiab,goodWill,otherAssets,cash,cashAndEquivalents,totalCurrentLiabilities,currentDeferredRevenue,netDebt,shortTermDebt,shortLongTermDebt,shortLongTermDebtTotal,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,noncontrollingInterestInConsolidatedEntity,temporaryEquityRedeemableNoncontrollingInterests,accumulatedOtherComprehensiveIncome,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,nonCurrrentAssetsOther,deferredLongTermAssetCharges,nonCurrentAssetsTotal,capitalLeaseObligations,longTermDebtTotal,nonCurrentLiabilitiesOther,nonCurrentLiabilitiesTotal,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurpluse,liabilitiesAndStockholdersEquity,cashAndShortTermInvestments,propertyPlantAndEquipmentGross,propertyPlantAndEquipmentNet,accumulatedDepreciation,netWorkingCapital,netInvestedCapital,commonStockSharesOutstanding,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,beginPeriodCashFlow,endPeriodCashFlow,totalCashFromOperatingActivities,issuanceOfCapitalStock,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,salePurchaseOfStock,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeReceivables,cashFlowsOtherOperating,exchangeRateChanges,cashAndCashEquivalentsChanges,changeInWorkingCapital,stockBasedCompensation,otherNonCashItems,freeCashFlow,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,sellingAndMarketingExpenses,grossProfit,reconciledDepreciation,ebit,ebitda,depreciationAndAmortization,nonOperatingIncomeNetOther,operatingIncome,otherOperatingExpenses,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
1997-12-31,-2.8727354816863255,,,-0.8319850653391413,-3.7984878232173442,-0.5770334042750069,,-0.26519337016574585,-1.6666666666666667,,0.37999037999038,,,,-1.2497672975488676,,-1.8049774726453551,,-3.0586294266690235,-1.2171455487517664,,-4.0722705585181025,-2.2966131907308376,,-1.4412279306505487,,,,-1.2038694074969771,,-1.624031007751938,-1.0161203653949489,,,,1.7191793713532844,,,,,,,0.11101083032490974,,-3.1942323345866117,,,,-4.0187224669603525,,,,,-2.8727354816863255,-1.1350285826926867,,-3.431300732528212,,,,-0.9797198949170485,,,,,2.288339483394834,,-0.12093933463796477,-1.1294945939150114,-1.184924623115578,-0.8471615720524017,,-4.565217391304348,,,,,,1.0375908618899272,,-0.9898255813953488,,,,,-0.12313432835820895,,0.007017543859649123,-0.2859538784067086,,,-0.24522292993630573,,,,-0.6506300114547537,-4.565217391304348,-0.7867712460580577,-0.7208206265594677,-0.6625076882523504,,-0.6424798683868733,-1.1767908797005275,,,,,,,,-0.5196770938446014,-0.7054190565876209,0.4583333333333333,-0.9349616586197103,0.5094749922336129,,,,
1997-09-30,-3.136971612393476,,,-1.1978842563783447,-4.108943564894106,-0.5907282317016749,,-0.34519337016574586,-1.6666666666666667,,0.34407567740901074,,,,-1.1802668321439653,,-1.9658871486805407,,-3.3690413057568795,-1.2764955252001884,,-4.426185798484423,-2.3023172905525846,,-1.5656115794496581,,,,-1.3267230955259977,,-1.7248062015503876,-1.1569048898441698,,,,1.7425183512140034,,,,,,,-0.6687725631768953,,-3.496569634481957,,,,-4.345374449339207,,,,,-3.136971612393476,-1.0908732505420855,,-3.646901603642843,,,,-0.8848087431400957,,,,,0.30457564575645757,,0.11650358773646445,-1.1646970077948202,-1.128643216080402,-0.9650655021834061,,-5.478260869565218,,,,,,-0.3580477673935618,,-1.0392441860465116,,,,,-0.12686567164179105,,-0.32280701754385965,-0.3893780573025856,,,-0.2356687898089172,,,,-0.7361588392516227,-5.478260869565218,-0.7689819681410205,-0.7551982256723039,-0.810122133380195,,-0.6563338817213612,-1.2890930746979752,,,,,,,,-0.42885973763874874,-0.7646605598835716,-0.3416666666666667,-1.0014200511218403,0.391425908667288,,,,
1997-06-30,-3.1636096845194426,,,-1.222775357809583,-4.08538368352897,-0.7280466364393449,,-0.3394475138121547,-2.0,,0.31393298059964725,,,,-1.2237046230220292,,-1.889508689122506,,-3.327087384361558,-1.1219971738106453,,-4.386051080550098,-2.4686868686868686,,-1.585971051375855,,,,-1.3373639661426844,,-1.7170542635658914,-1.1558301988178399,,,,1.7628458498023716,,,,,,,-0.9449458483754513,,-3.523237334780418,,,,-4.35352422907489,,,,,-3.1636096845194426,-1.1184703331362114,,-3.6263116214610966,,,,-0.9451366119905569,,,,,2.2602952029520296,,-0.23574690150032615,-1.0641186824239377,-1.163819095477387,-0.8275109170305677,,-5.478260869565218,,,,,,1.0292834890965732,,-1.1409883720930232,,,,,0.014925373134328358,,-0.11228070175438597,-0.11544374563242488,,,-0.2484076433121019,,,,-0.7575410462008401,-5.478260869565218,-0.7528098973073502,-0.744108677571389,-0.810122133380195,,-0.6632608883886051,-1.3523906755147184,,,,,,,,-0.3884964682139253,-0.7978768941015324,-0.5083333333333333,-1.0485657483669413,0.30444237340789065,,,,
1997-03-31,-3.418025847959817,,,-1.2165525824517736,-4.404528175780108,-0.7954103821597113,,-0.3969060773480663,-2.0,,0.2869969536636203,,,,-1.0995966490847038,,-2.203175284273761,,-3.771846090389488,-1.6749882242110221,,-4.887594723547572,-2.545216874628639,,-1.587561635120089,,,,-1.4437726723095525,,-1.7170542635658914,-1.1708758731864588,,,,1.7786561264822134,,,,,,,-2.1949458483754514,,-3.8719330206597156,,,,-4.613215859030837,,,,,-3.418025847959817,-1.0396215257244235,,-3.796574935656306,,,,-1.035323729059933,,,,,0.70309963099631,,0.6461839530332681,-1.303495096806638,-1.0633165829145728,-0.9912663755458515,,-5.565217391304348,,,,,,0.029075804776739357,,-1.1758720930232558,,,,,-0.07462686567164178,-0.42248722316865417,-0.4421052631578947,-0.2915443745632425,,,-0.2643312101910828,,,,-0.7697594501718213,-5.565217391304348,-0.7738335893911216,-0.7629609093429442,-0.8241806519637993,,-0.6823101567235258,-1.3449038625148886,,,,,,,,-0.41876892028254287,-0.7978768941015324,-0.4583333333333333,-1.044021584777052,0.3168685927306617,,,,
1996-12-31,-3.4694960212201593,,,-1.224019912881145,-4.410877647353691,-0.8583325622281854,,-0.39027624309392267,-2.0,,0.261343594676928,,,,-1.3949736270555384,,-2.157691482514482,,-3.7322491308703083,-1.592086669806877,,-4.907241088969969,-2.6160427807486633,,-1.6600922538571656,,,,-1.437968561064087,,-1.678294573643411,-1.1676518001074692,,,,1.7929606625258798,,,,,,,-2.2779783393501805,,-3.907283228032094,,,,-4.644933920704846,,,,,-3.4694960212201593,-1.2272816873644785,,-3.813205305880024,,,,-1.07358629902058,,,,,0.21749077490774907,,-0.12615786040443575,-1.2451596680915262,-1.3025125628140704,-0.9366812227074236,,,,,,,,-0.12045690550363447,,-0.9287790697674418,,,,,0.0,,-0.3157894736842105,-0.45925925925925926,,,-0.28662420382165604,,,,-0.7453226422298588,,-0.7592787256408183,-0.7662877737732188,-0.8663562077146121,,-0.6944324183912027,-1.3244852816062618,-1.1049923264421775,,,,,,,-0.44904137235116043,-0.790000856091088,-0.075,-1.0400454416358988,0.33550792171481825,,,,
1996-09-30,-3.4924092781759692,,,-1.3235843186060983,-4.4356071682192235,-0.8701767372998982,,-0.38850828729281767,-2.0,,0.23825557158890492,,,,-1.3229910021718896,,-2.110491310877494,,-3.774910140828472,-1.4658502119642016,,-4.941762559640752,-2.623648247177659,,-1.6734531573087323,,,,-1.4495767835550182,,-1.7093023255813953,-1.1977431488447072,,,,1.8080180688876342,,,,,,,-2.315884476534296,,-3.9322454358696075,,,,-4.701762114537445,,,,,-3.4924092781759692,-1.1815493790656417,,-3.836764997030291,,,,-1.1276159505505012,,,,,0.3591881918819188,,0.08519243313763862,-1.2682926829268293,-1.2442211055276382,-0.8406113537117904,,,,,,,,-0.0407061266874351,,-1.1119186046511629,,,,,0.10820895522388059,,-0.26666666666666666,-0.16016771488469603,,,-0.2898089171974522,,,,-0.7880870561282932,,-0.7528098973073502,-0.7596340449126698,-0.85932694842281,,-0.6875054117239587,-1.380976688786796,-1.0472149498961814,,,,,,,-0.41876892028254287,-0.8170533344747881,-0.6083333333333333,-1.0690144845214429,0.273376825100963,,,,
1996-06-30,-3.546362661549749,,,-1.2924704418170505,-4.500605706169848,-0.8994170445081892,,-0.418121546961326,-2.0,,0.21773288439955107,,,,-1.3515358361774743,,-2.2078953014374596,,-3.8166283660361793,-1.6156382477626001,,-4.997895032276172,-2.647415329768271,,-1.6890408780022268,,,,-1.4669891172914147,,-1.8372093023255813,-1.1988178398710372,,,,1.8102766798418972,,,,,,,-2.3971119133574006,,-3.998759641846583,,,,-4.737444933920705,,,,,-3.546362661549749,-1.1996846047703529,,-3.9038804197188677,,,,-1.1608544460619026,,,,,0.8123247232472325,,0.059099804305283755,-1.281367865225044,-1.2673366834170854,-0.962882096069869,,,,,,,,0.21433021806853583,,-0.9927325581395349,,,,,-0.07835820895522388,,-0.2807017543859649,-0.4313067784765898,,,-0.30254777070063693,,,,-0.6002290950744559,,-0.7625131398075523,-0.6132520099805933,-0.3743080572884632,,-0.6978959217248246,-1.3979921728773184,-1.0941590683398033,,,,,,,-0.41876892028254287,-0.8276688639671261,1.5416666666666667,-1.1564896336268107,0.22988505747126436,,,,
1996-03-31,-3.4694960212201593,,,-1.224019912881145,-4.410877647353691,-0.8583325622281854,,-0.39027624309392267,-2.0,,0.261343594676928,,,,-1.3949736270555384,,-2.157691482514482,,-3.7322491308703083,-1.592086669806877,,-4.907241088969969,-2.6160427807486633,,-1.6600922538571656,,,,-1.437968561064087,,-1.678294573643411,-1.1676518001074692,,,,1.7929606625258798,,,,,,,-2.2779783393501805,,-3.907283228032094,,,,-4.644933920704846,,,,,-3.4694960212201593,-1.2272816873644785,,-3.813205305880024,,,,-1.1303858254303565,,,,,-0.000959409594095941,,-0.058317025440313114,-1.2491828011063615,-1.2804020100502513,-0.9148471615720524,,,,,,,,-0.23509865005192107,,-1.3270348837209303,,,,,-0.026119402985074626,,-0.2736842105263158,,,,-0.30254777070063693,,,,-0.8018327605956472,,-0.7689819681410205,-0.7662877737732188,-0.8452684298392057,,-0.7048229283920686,-1.3966309341500767,-1.1086034124763022,,,,,,,-0.42885973763874874,-0.8283537368375995,-0.5916666666666667,-1.0826469752911105,0.24852438645542094,,,,
1995-12-31,-3.6164569106608724,,,-1.282514001244555,-4.590500856343206,-0.9219950032386416,,-0.41635359116022097,-2.0,,0.1811768478435145,,,,-1.3279553211293826,,-2.223771722806265,,-3.9450827882858994,-1.652378709373528,,-5.145523435307325,-2.6493166963755197,,-1.6845872435183713,,,,-1.4756952841596132,,-1.8527131782945736,-1.2009672219236969,,,,1.8102766798418972,,,,,,,-2.7788808664259927,,-4.097213070274042,,,,-4.847797356828194,,,,,-3.6164569106608724,-1.1847033313621131,,-3.9458523064739657,,,,-1.108380711206876,,,,,0.17616236162361623,,0.0009132420091324201,-1.2398290168468695,-1.2482412060301507,-0.9469432314410481,,,,,,,0.528,-0.14272066458982346,,-1.403779069767442,,,,,-0.07985074626865672,,-0.24070175438596492,0.0883298392732355,,,-0.3076433121019108,,,,-0.8004581901489118,,-0.7733484272661114,-0.7662877737732188,-0.8357789297952728,,-0.7094986578924583,-1.3941807044410413,-1.1125756071138395,,,,,,,-0.4389505549949546,-0.8280455440458865,-0.5316666666666666,-1.0826469752911105,0.24603914259086673,,,,
1995-09-30,-3.6271234268299564,,,-1.2827629122588675,-4.605873261205564,-0.9454242620523735,,-0.4148950276243094,-2.1,,0.16315536315536316,,,,-1.3164132795532113,,-2.231581205749839,,-3.9665075717400273,-1.6748940178991993,,-5.168425484142577,-2.6691384432560903,,-1.6794337521870526,,,,-1.4756952841596132,,-1.8251937984496125,-1.198387963460505,,,,1.8153961980048936,,,,,,,-2.8308664259927796,,-4.114376526221947,,,,-4.8640528634361235,,,,,-3.6271234268299564,-1.177370392272817,,-3.95636507622253,,,,-1.0999172047988104,,,,,0.07446494464944649,,0.039269406392694065,-1.2452602464168971,-1.238894472361809,-0.8777292576419214,,,,,,,0.535,-0.20062305295950156,,-1.2944767441860465,,,,,0.07574626865671642,,-0.31859649122807016,-0.03214535290006988,,,-0.30859872611464967,,,,-0.8024436807941963,,-0.7688202474326837,-0.7631827003049626,-0.8357789297952728,,-0.7046497532253875,-1.3952696954228347,-1.1013812404080527,,,,,,,-0.4308779011099899,-0.8276346203236025,-0.6,-1.08122692416927,0.23671947809878843,,,,
1995-06-30,-3.6364693267114396,,,-1.2848786558805227,-4.615681523873178,-0.9555658369575275,,-0.40954696132596685,-2.1,,0.14564694564694564,,,,-1.323115110145827,,-2.2413645140527785,,-3.980932178422014,-1.7098445595854923,,-5.187117597530171,-2.66951871657754,,-1.6832193414983299,,,,-1.4816928657799275,,-1.819767441860465,-1.1960236432025793,,,,1.815923207227555,,,,,,,-2.8324007220216605,,-4.125369200356603,,,,-4.871960352422907,,,,,-3.6364693267114396,-1.1816282278730534,,-3.9700653335973075,,,,-1.0999172047988104,,,,,0.0028782287822878227,,0.05492498369210698,-1.2567261755091779,-1.244321608040201,-0.8770742358078603,,,,,,,,-0.24157840083073728,,-1.327906976744186,,,,,-0.010447761194029851,,-0.15368421052631578,0.0008385744234800838,,,-0.31146496815286623,,,,-0.8155784650630011,,-0.7760976793078354,-0.7718325478236762,-0.8473772076267463,,-0.7124426357260368,-1.3968351199591629,-1.1143811501309018,,,,,,,-0.4318869828456105,-0.829963188083212,-0.6683333333333333,-1.080204487361545,0.23920472196334266,,,,
1995-03-31,-3.6556916304531857,,,-1.266957062850031,-4.633610426500689,-0.9664846858517627,,-0.42877348066298343,-2.1,,0.12865159531826198,,,,-1.337263419174682,,-2.275005363655868,,-3.9826998998291203,-1.7191709844559586,,-5.192422116194218,-2.6711348781937017,,-1.6904405916971528,,,,-1.4880773881499396,,-1.8937984496124032,-1.2228909188608275,,,,1.81622435535479,,,,,,,-2.811823104693141,,-4.1482538082871425,,,,-4.878325991189428,,,,,-3.6556916304531857,-1.1906169919179972,,-4.003801227479707,,,,-1.1743960538773175,,,,,-0.0005166051660516605,,-0.03666014350945858,-1.2328891123962786,-1.2557788944723618,-0.9205240174672489,,,,,,,,-0.24365524402907582,,-1.2377906976744186,,,,,-0.019029850746268655,,-0.27649122807017545,-0.14143955276030748,,,-0.32070063694267514,,,,-0.8169530355097365,,-0.7793320934745694,-0.7726088161907402,-0.842808189087075,,-0.7159061390596588,-1.4157563382678238,-1.1111311727001896,,,,,,,-0.4439959636730575,-0.840167793853266,-0.65,-1.0966202783300198,0.23174899036968002,,,,
1994-12-31,-3.6621818387042158,,,-1.246670815183572,-4.637804419566398,-0.9767743129453133,,-0.42811049723756905,-2.1,,0.11274651274651275,,,,-1.307849829351536,,-2.2754773653722378,,-3.9847504566613634,-1.7213377296278851,,-5.188212180746562,-2.67146761734997,,-1.6811833943057102,,,,-1.4963966142684402,,-1.9027131782945736,-1.2232133261687266,,,,1.8144927536231885,,,,,,,-2.823014440433213,,-4.161680685297879,,,,-4.883612334801762,,,,,-3.6621818387042158,-1.1719298245614036,,-4.018491387843992,,,,-1.1169437860203033,,,,,-0.016309963099630995,,-0.18199608610567514,-1.1530299220517979,-1.2319597989949749,-0.9198689956331878,,,,,,,,-0.2513811007268951,,-1.4453488372093024,,,,,-0.006716417910447761,,-0.29403508771929826,0.058979734451432564,,,-0.3248407643312102,,,,-0.8161893852615502,,-0.7809493005579364,-0.7757138896589963,-0.8491345224496969,,-0.7176378907264698,-1.416709205376893,-1.1024645662182901,,,,,,,-0.47124117053481335,-0.840989641297834,-0.625,-1.0982675376313547,0.23796210003106555,,,,
1994-09-30,-3.663920085783622,,,-1.332545115121344,-4.635381594887004,-0.985028222448413,,-0.42563535911602207,-2.066666666666667,,0.09151835818502485,,,,-1.2093080980452995,,-2.2725166273331903,,-3.9982794178304166,-1.7219029674988224,,-5.182037608756666,-2.667379679144385,,-1.6779386034674726,,,,-1.4973639661426843,,-1.8996124031007753,-1.2211714132186997,,,,1.8160737812911727,,,,,,,-2.8422382671480144,,-4.165649831388814,,,,-4.8819383259911895,,,,,-3.663920085783622,-1.109323871476444,,-4.019342704414967,,,,-1.1473128382464874,,,,,-0.0005166051660516605,,0.11702544031311155,-1.1884334925823485,-1.1521608040201006,-0.9117903930131004,,,,-1.228125,,,,-0.24299065420560748,,-1.4561046511627906,,,,,-0.008955223880597015,,-0.24912280701754386,0.07966457023060797,,,-0.32452229299363056,,,,-0.8172584956090111,,-0.7799789763079162,-0.7753812032159689,-0.8501889113434672,,-0.7165988397263833,-1.4162327718223584,-1.1082423038728897,,,,,,,-0.46417759838546924,-0.8405444739320264,-0.6466666666666666,-1.0971314967338823,0.237340789064927,,,,
1994-06-30,-3.6672949940741577,,,-1.3295581829495955,-4.635749195872844,-0.9951697973535671,,-0.42753591160220994,-2.066666666666667,,0.07510020843354177,,,,-1.252994104871238,,-2.2659944217978976,,-3.987272405868835,-1.7045690061234102,,-5.178809991580129,-2.66756981580511,,-1.6898361698743438,,,,-1.4998790810157194,,-1.9073643410852714,-1.2199892530897367,,,,1.8150197628458498,,,,,,,-2.846750902527076,,-4.164486995619986,,,,-4.8857709251101324,,,,,-3.6672949940741577,-1.1370786516853932,,-4.0168679469412,,,,-1.1473128382464874,,,,,-0.025313653136531365,,0.0426614481409002,-1.1951722403821976,-1.187537688442211,-0.9355895196506551,,,,,,,,-0.2598546209761163,,-1.4534883720930232,,,,,-0.023134328358208955,,-0.27017543859649124,0.046680642907058,,,-0.32261146496815285,,,,-0.8145093547155403,,-0.7733484272661114,-0.7697255336845024,-0.8466742816975661,,-0.7094986578924583,-1.4192955589586524,-1.0956035027534532,,,,,,,-0.4581231079717457,-0.840681448506121,-0.685,-1.098381141721102,0.23112767940354148,,,,
1994-03-31,-3.6685817484056664,,,-1.3263223397635346,-4.632607878357492,-1.0008327935597299,,-0.4432707182320442,-2.1,,0.05868205868205868,,,,-1.2613093391250387,,-2.268311521132804,-0.7735280263777673,-3.978504507689588,-1.705511069241639,,-5.170249789503227,-2.6623410576351754,,-1.6936853825353906,,,,-1.5086819830713423,,-1.9031007751937985,-1.2206340677055347,,,,1.814568040654997,,,,,,,-2.852797833935018,,-4.164378464281561,,,,-4.880440528634361,,,,,-3.6685817484056664,-1.1423615217819831,,-4.01540289051673,,,,-1.2583540320828497,,,,,0.22162361623616236,,0.4460534898891063,-1.3574050792054313,-1.1942713567839196,-0.9281659388646288,,,,-1.2296875,,,,-0.24232606438213916,,-1.4482558139534885,,,,,0.009701492537313432,,-0.2926315789473684,0.05115303983228511,,,-0.3471337579617834,,,,-0.8279495990836196,,-0.7867712460580577,-0.7803714998613807,-0.8512433002372375,,-0.7238721967269893,-1.4209971073677046,-1.1118533899070144,,,,,,,-0.4883955600403633,-0.8443797620066775,-0.6933333333333334,-1.0995171826185743,0.23796210003106555,,,,
1993-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1450107633334985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42579617834394906,,,,-0.7360061092019855,,-0.45863992884288834,-0.7029664541169948,-1.319040506106669,,-0.5903541432158629,,-0.7110228401191658,,,,,,,-0.6337033299697276,-0.8423593870387809,,,-0.5641503572538056,,,,
1993-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1341944030092996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36910828025477704,,,,-0.7389079801450935,,-0.4935716018436161,-0.7050734682561686,-1.249802302082418,,-0.5936444713828037,,-0.7178839035840029,,,,,,,-0.8133198789101918,-0.8430100162657307,,,-0.44175209692451073,,,,
1993-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.183705911535562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3732484076433121,,,,-0.7395189003436426,,-0.49276299830193254,-0.7055170501802052,-1.252965468763729,,-0.5943371720495281,,-0.7193283379976528,,,,,,,-0.8002018163471241,-0.8431469908398254,,,-0.4473438956197577,,,,
1993-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2103659545881646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37547770700636945,,,,-0.7384497899961817,,-0.4893668634268618,-0.7047407818131411,-1.2578859502679904,,-0.5931249458827604,,-0.7168005777737655,,,,,,,-0.79313824419778,-0.8429072853351597,,,-0.4560422491456974,,,,
1992-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.204381046093579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3942675159235669,,,,-0.7572355861015655,,-0.5196086358858252,-0.7183809259772664,-1.2353923205342237,,-0.6144254913845355,,-0.7612169359935,,,,,,,-0.7336024217961655,-0.8471192534885712,,,-0.4162783473128301,,,,
1992-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1659325505161142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38949044585987264,,,,-0.771897670866743,,-0.5530848225115226,-0.7290268921541447,-1.1963799314647219,,-0.6310503073859208,,-0.7958833619210978,,,,,,,-0.7487386478304743,-0.8504066432668436,,,-0.34731283007145075,,,,
1992-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2888226527143958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4047770700636943,,,,-0.8030546009927453,,-0.6113042775127355,-0.7516495702800111,-1.1415517089886653,,-0.6663780413888648,,-0.8695495170172429,,,,,,,-0.7003027245206862,-0.8573923465456724,,,-0.2503883193538366,,,,
1992-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2827289285880865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40445859872611467,,,,-0.8003054600992745,,-0.6056440527209509,-0.7496534516218464,-1.147526579386697,,-0.6632608883886051,,-0.8630495621558184,,,,,,,-0.7013118062563067,-0.8567759609622464,,,-0.26095060577819196,,,,
1991-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2504680370508208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40955414012738856,,,,-0.8033600610920199,,-0.6095253497210318,-0.7518713612420294,-1.1461207275283367,,-0.6667243917222271,,-0.8702717342240679,,,,,,,-0.6851664984863775,-0.8574608338327198,,,-0.2584653619136378,,,,
1991-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1852293425671392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3993630573248408,,,,-0.7952653684612447,,-0.5975580173041158,-0.7459939007485445,-1.153501449784729,,-0.6575461078881288,,-0.8511329782432067,,,,,,,-0.7174571140262361,-0.8556459207259652,,,-0.2715128922025474,,,,
1991-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4046034111142705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.410828025477707,,,,-0.812065673921344,,-0.627314627638069,-0.7581924036595509,-1.1274931904050611,,-0.6765953762230497,,-0.8908549246185791,,,,,,,-0.6811301715438951,-0.8594127215135691,,,-0.2255358807082945,,,,
1991-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.351283325009065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41496815286624206,,,,-0.8248949980908744,,-0.652381337430258,-0.7675076240643194,-1.1025393199191635,,-0.6911420902242619,,-0.9211880473052271,,,,,,,-0.6680121089808274,-0.8622891875695574,,,-0.1814228021124573,,,,
1990-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3393135110667556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4321656050955414,,,,-0.8598701794578083,,-0.7177165035982858,-0.7929026892154145,-1.041033301115895,,-0.7307992033942333,,-1.0038819174866842,,,,,,,-0.6135216952573158,-0.8701309819364781,,,-0.07269338303821063,,,,
1990-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4147596169758319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42388535031847135,,,,-0.8520809469263078,,-0.7054257297646964,-0.7872470196839478,-1.0498198752306476,,-0.7219672698934972,,-0.9854653787126478,,,,,,,-0.6397578203834511,-0.8683845561167708,,,-0.08822615719167444,,,,
1990-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3436661698511785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4286624203821656,,,,-0.8583428789614357,,-0.7162610172232554,-0.791793734405323,-1.0406818381513048,,-0.7290674517274223,,-1.0002708314525595,,,,,,,-0.6246215943491423,-0.8697885455012413,,,-0.07207207207207207,,,,
1990-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4350720317458165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43662420382165607,,,,-0.8843069873997709,,-0.7672030403493167,-0.8106459661768783,-0.9897197082857394,,-0.758507230063209,,-1.0616592940326803,,,,,,,-0.5993945509586277,-0.8756099649002654,,,0.018018018018018018,,,,
